,ta,U,V,ws,hm,vs,pm
2020-05-29 08:00:00,16.1,0.9622179935292856,0.2722802470405746,1.9,91.0,6460.0,30.0
2020-05-29 09:00:00,17.9,-0.9323238012155124,0.3616245700820921,1.1,80.1,8140.0,35.0
2020-05-29 10:00:00,19.7,-0.996778878456247,0.0801989243288589,0.9,72.8,11160.0,44.0
2020-05-29 11:00:00,22.8,0.439939169855915,0.8980275757606155,1.2,56.5,17300.0,52.0
2020-05-29 12:00:00,24.2,-0.7058715706786812,-0.7083398377245287,0.7,48.9,16220.0,47.0
2020-05-29 13:00:00,24.7,0.9953961983671786,-0.0958457525202239,2.8,47.5,11760.0,64.0
2020-05-29 14:00:00,26.3,0.7408045962867503,0.6717205893229901,0.9,44.3,13450.0,61.0
2020-05-29 15:00:00,24.8,0.9999253696604522,-0.0122170008352469,3.9,48.4,19730.0,59.0
2020-05-29 16:00:00,25.6,0.5821229701572896,-0.8131007610470276,2.7,47.2,17160.0,41.0
2020-05-29 17:00:00,23.6,0.9996573249755576,-0.0261769483078731,3.8,55.8,20390.0,39.0
2020-05-29 18:00:00,22.6,0.998629534754574,0.0523359562429438,2.5,55.2,20850.0,43.0
2020-05-29 19:00:00,21.4,0.9960410654107694,-0.0888942968664419,2.6,59.6,19790.0,44.0
2020-05-29 20:00:00,20.2,0.8221440410307377,0.569279523430844,1.1,60.0,10150.0,40.0
2020-05-29 21:00:00,18.4,0.1460830285624116,0.9892723329629882,0.4,69.1,6540.0,45.0
2020-05-29 22:00:00,16.4,0.5135412520581701,0.8580649057236445,0.2,89.7,4670.0,37.0
2020-05-29 23:00:00,16.5,0.1287955965775628,0.9916711623830904,0.1,92.7,4420.0,41.0
2020-05-30 00:00:00,15.4,-1.8369701987210294e-16,-1.0,0.0,95.4,2750.0,59.0
2020-05-30 01:00:00,15.4,0.243615011786023,-0.9698720152847468,0.7,95.1,3580.0,61.0
2020-05-30 02:00:00,14.6,-0.7071067811865477,-0.7071067811865475,0.7,97.3,1870.0,52.0
2020-05-30 03:00:00,14.0,-0.7071067811865477,-0.7071067811865475,0.1,97.7,2180.0,51.0
2020-05-30 04:00:00,13.5,0.8796485728666166,-0.4756242090702748,0.5,98.3,2020.0,55.0
2020-05-30 05:00:00,12.8,-0.9659258262890684,-0.2588190451025208,0.7,98.4,2970.0,43.0
2020-05-30 06:00:00,14.1,-0.9999984769132876,-0.001745328365898,0.4,98.6,2570.0,56.0
2020-05-30 07:00:00,17.1,-0.7637960286346425,-0.6454576877239503,0.5,93.1,6760.0,67.0
2020-05-30 08:00:00,20.5,-1.8369701987210294e-16,-1.0,0.1,71.0,8840.0,51.0
2020-05-30 09:00:00,23.4,-0.3173046564050922,0.9483236552061994,1.5,56.5,13540.0,45.0
2020-05-30 10:00:00,24.7,-0.6819983600624984,0.7313537016191707,1.3,47.4,14530.0,49.0
2020-05-30 11:00:00,27.0,-0.9033352928633008,-0.4289351334031457,0.8,40.2,12440.0,50.0
2020-05-30 12:00:00,28.0,0.9822872507286886,0.1873813145857248,2.5,32.6,26660.0,70.0
2020-05-30 13:00:00,27.4,0.8886172326549486,-0.4586495544843151,4.1,38.9,10740.0,77.0
2020-05-30 14:00:00,28.2,0.983571470813386,-0.1805191452505596,4.5,36.4,11820.0,76.0
2020-05-30 15:00:00,27.6,0.9510565162951536,-0.3090169943749474,3.6,39.6,11550.0,57.0
2020-05-30 16:00:00,27.7,0.8917975296052141,-0.4524347093117823,3.6,35.2,19260.0,56.0
2020-05-30 17:00:00,27.3,0.5721458734455158,-0.8201518758737725,2.3,35.7,20460.0,64.0
2020-05-30 18:00:00,24.4,0.917060074385124,-0.3987490689252462,3.0,49.7,10880.0,45.0
2020-05-30 19:00:00,21.9,0.9085081775267216,-0.4178670738010765,1.8,51.7,15130.0,34.0
2020-05-30 20:00:00,20.3,0.9992629164106214,-0.0383878090875197,3.0,55.0,14612.10082799288,36.0
2020-05-30 21:00:00,19.4,0.9191353392552344,-0.3939419095909509,1.4,53.2,15633.055094069026,34.0
2020-05-30 22:00:00,19.2,0.9862856015372312,0.1650476058606776,0.9,60.2,14950.801731944432,40.0
2020-05-30 23:00:00,17.1,-1.8369701987210294e-16,-1.0,0.0,78.3,15125.45093249129,38.0
2020-05-31 00:00:00,15.9,-0.9996101150403548,-0.0279216387235687,0.1,88.5,11445.012699340135,41.0
2020-05-31 01:00:00,15.1,-0.9832549075639546,0.1822355254921477,0.5,89.7,10626.547786707615,53.0
2020-05-31 02:00:00,15.2,0.3794561595290053,-0.925209718385782,0.5,92.1,9207.911728845082,49.0
2020-05-31 03:00:00,15.4,-0.1581580672544836,-0.9874138067509114,0.3,90.5,8759.535987606088,64.0
2020-05-31 04:00:00,14.3,0.114937150492867,-0.9933727656003962,0.8,94.7,8164.382265585771,74.0
2020-05-31 05:00:00,14.2,-0.9677091704819716,0.2520693582431135,0.2,93.2,6346.1020268825405,63.0
2020-05-31 06:00:00,14.6,-0.4446351791849274,-0.8957117602394127,0.4,94.2,6185.576868189663,61.0
2020-05-31 07:00:00,17.9,-0.3321611318837033,0.9432226579476012,0.2,80.2,6820.057577182988,48.0
2020-05-31 08:00:00,20.1,0.7615383075367371,-0.6481199010631306,0.4,68.9,8812.49504757943,55.0
2020-05-31 09:00:00,22.4,-0.7217602280983622,0.6921431738704069,0.9,54.5,10958.141615895063,49.0
2020-05-31 10:00:00,24.5,-0.4446351791849275,0.8957117602394127,1.1,49.0,12317.879890636144,51.0
2020-05-31 11:00:00,24.1,0.9316912275855488,-0.3632512304729786,4.3,50.2,12682.03797901947,46.0
2020-05-31 12:00:00,25.4,0.7922896433551906,-0.6101451639012678,2.5,45.6,14725.362506995529,53.0
2020-05-31 13:00:00,24.9,0.9284858268809134,-0.371367835550235,4.8,45.4,13500.0,40.0
2020-05-31 14:00:00,24.0,0.9142539552342638,-0.4051415867798622,4.5,41.7,20110.0,46.0
2020-05-31 15:00:00,22.9,0.994880708828788,-0.1010562971829465,2.9,51.2,18660.0,33.0
2020-05-31 16:00:00,22.7,0.8746197071393956,-0.484809620246337,2.9,46.4,21670.0,39.0
2020-05-31 17:00:00,21.8,0.7996846584870909,-0.6004202253258836,2.2,52.9,16290.0,34.0
2020-05-31 18:00:00,21.3,0.8957117602394129,-0.4446351791849271,1.9,56.1,15580.0,34.0
2020-05-31 19:00:00,20.2,0.6832737736807996,-0.7301622766207522,2.9,56.8,16960.0,34.0
2020-05-31 20:00:00,19.7,0.978867388761685,-0.2044960518417905,3.5,60.0,2090.0,33.0
2020-05-31 21:00:00,18.7,0.9727758782093968,-0.2317479034941569,4.2,68.7,2960.0,34.0
2020-05-31 22:00:00,18.0,0.9976842788356052,-0.0680152906652477,3.4,82.3,3270.0,30.0
2020-05-31 23:00:00,17.2,0.9963452961909064,-0.085416923137367,2.1,95.9,500.0,27.0
2020-06-01 00:00:00,17.3,0.9531906677929468,-0.3023698907504449,2.2,96.7,2730.0,21.0
2020-06-01 01:00:00,17.5,0.9909831997148362,-0.1339861854182918,2.6,94.6,7240.0,11.0
2020-06-01 02:00:00,17.0,0.9731788727770884,-0.2300497371881046,4.7,94.2,10430.0,11.0
2020-06-01 03:00:00,16.7,0.92783625389892,-0.3729877825758085,2.1,97.5,9760.0,18.0
2020-06-01 04:00:00,16.7,0.99026806874157,-0.1391731009600654,4.2,94.8,12030.0,17.0
2020-06-01 05:00:00,16.7,0.8796485728666166,-0.4756242090702748,2.3,96.6,3460.0,16.0
2020-06-01 06:00:00,16.5,0.9862856015372312,-0.1650476058606776,4.0,96.6,12410.0,14.0
2020-06-01 07:00:00,17.1,0.9998476951563916,-0.0174524064372835,3.3,92.3,15410.0,19.0
2020-06-01 08:00:00,18.4,0.9731788727770884,-0.2300497371881046,3.4,84.0,18660.0,25.0
2020-06-01 09:00:00,19.5,0.8720692724321204,-0.4893824517488463,4.3,74.9,20050.0,30.0
2020-06-01 10:00:00,19.7,0.9607791541575942,-0.2773146533023782,5.1,71.3,18880.0,34.0
2020-06-01 11:00:00,20.9,0.9602936856769432,-0.2789911060392291,4.2,63.1,25230.0,25.0
2020-06-01 12:00:00,21.0,0.999194395114446,-0.0401317925325599,5.4,56.1,29750.0,26.0
2020-06-01 13:00:00,21.9,0.993170649538486,-0.1166707370993329,3.7,48.6,40990.0,30.0
2020-06-01 14:00:00,21.6,0.9890158633619168,-0.1478094111296106,6.3,44.2,48540.0,27.0
2020-06-01 15:00:00,21.7,0.984195607969242,-0.1770847403195831,7.0,45.7,35150.0,26.0
2020-06-01 16:00:00,21.4,0.995724698184582,-0.0923705874465617,7.3,48.5,31810.0,26.0
2020-06-01 17:00:00,20.8,0.9907478404714436,-0.1357155724343045,6.9,51.0,36010.0,23.0
2020-06-01 18:00:00,19.9,0.9297764858882512,-0.3681245526846783,4.9,54.2,27520.0,28.0
2020-06-01 19:00:00,19.1,0.9225380894562464,-0.3859060423243184,5.5,54.2,30220.0,20.0
2020-06-01 20:00:00,17.1,0.9884938868086834,-0.151260820247219,3.4,69.4,25250.0,15.0
2020-06-01 21:00:00,15.6,0.869494929505219,0.4939418665842308,1.7,81.4,12340.0,19.0
2020-06-01 22:00:00,14.6,0.8763066800438634,0.4817536741017154,1.6,91.9,3210.0,27.0
2020-06-01 23:00:00,14.1,0.716910607650483,0.6971651028545645,0.6,93.6,2780.0,22.0
2020-06-02 00:00:00,13.9,0.9310558158625282,0.3648767843376198,0.3,95.6,1950.0,21.0
2020-06-02 01:00:00,13.7,0.7349145951499602,0.6781596698680705,0.9,95.6,2040.0,30.0
2020-06-02 02:00:00,13.7,0.7477980904985321,0.6639262126522415,0.3,93.7,3120.0,39.0
2020-06-02 03:00:00,12.7,0.0488497697956133,-0.9988061373414342,0.5,96.7,1500.0,37.0
2020-06-02 04:00:00,12.0,-1.8369701987210294e-16,-1.0,0.0,97.7,2040.0,33.0
2020-06-02 05:00:00,12.0,-0.9426414910921784,-0.333806859233771,0.7,98.3,1350.0,32.0
2020-06-02 06:00:00,13.3,-0.4539904997395469,-0.8910065241883676,0.4,98.5,3000.0,41.0
2020-06-02 07:00:00,14.5,-0.9905094632383086,-0.1374445460371468,1.9,97.0,5590.0,47.0
2020-06-02 08:00:00,15.6,-0.9018325264051136,-0.4320857488019823,1.4,92.9,6640.0,46.0
2020-06-02 09:00:00,16.4,0.302369890750445,-0.9531906677929468,2.1,82.9,7070.0,53.0
2020-06-02 10:00:00,17.5,0.8110638189893267,-0.5849576749872155,1.4,72.4,8420.0,49.0
2020-06-02 11:00:00,16.3,0.9342044743210296,-0.3567379993196248,2.6,83.6,2170.0,36.0
2020-06-02 12:00:00,15.9,-0.1529858362840382,0.9882283814465528,9.0,83.5,7170.0,35.0
2020-06-02 13:00:00,18.3,0.0523359562429439,0.998629534754574,5.9,60.4,22090.0,36.0
2020-06-02 14:00:00,21.0,0.1357155724343046,0.9907478404714436,5.3,44.5,29880.0,37.0
2020-06-02 15:00:00,22.7,0.4131044298245419,0.9106836608061768,2.6,41.4,29330.0,35.0
2020-06-02 16:00:00,21.7,0.718126297763189,0.6959127965923142,5.5,47.0,26550.0,34.0
2020-06-02 17:00:00,21.0,0.9191353392552344,0.3939419095909509,1.7,51.9,26090.0,28.0
2020-06-02 18:00:00,20.7,0.5764323161697931,-0.8171448983351287,1.8,58.6,24430.0,30.0
2020-06-02 19:00:00,20.2,0.845261833221856,-0.5343523493898265,2.2,57.0,10200.0,25.0
2020-06-02 20:00:00,19.8,0.995055569961226,-0.0993197497436388,3.7,63.1,6150.0,29.0
2020-06-02 21:00:00,19.3,0.9999939076577904,-0.0034906514152235,3.8,73.2,4410.0,29.0
2020-06-02 22:00:00,18.9,0.979575249599344,-0.201077921145965,2.4,81.8,5640.0,34.0
2020-06-02 23:00:00,18.4,0.925209718385782,-0.3794561595290053,1.8,89.4,3950.0,37.0
2020-06-03 00:00:00,18.1,0.9735789028731604,-0.2283508701106555,1.0,92.6,3580.0,46.0
2020-06-03 01:00:00,17.9,0.9857034690888536,-0.1684893795650024,2.1,95.9,2380.0,30.0
2020-06-03 02:00:00,17.9,0.9923319378854886,-0.1236014767404931,1.5,96.9,3500.0,25.0
2020-06-03 03:00:00,17.5,0.9515944038794384,-0.3073566177998067,2.2,97.8,1330.0,26.0
2020-06-03 04:00:00,17.4,0.9622179935292856,-0.2722802470405746,1.6,98.3,1220.0,26.0
2020-06-03 05:00:00,17.4,0.9698720152847468,-0.2436150117860229,1.2,98.5,1490.0,25.0
2020-06-03 06:00:00,17.7,-0.9156625933395612,0.4019477766559599,1.2,98.5,2570.0,36.0
2020-06-03 07:00:00,18.3,-0.979222810621766,0.2027872953565123,0.6,96.6,4890.0,42.0
2020-06-03 08:00:00,19.1,-0.9895257890689692,-0.1443562010009734,2.0,90.1,5740.0,43.0
2020-06-03 09:00:00,20.3,-0.9788673887616852,0.2044960518417905,0.7,82.5,5350.0,46.0
2020-06-03 10:00:00,21.2,0.7682835235935234,0.6401096994849556,0.7,78.8,3520.0,53.0
2020-06-03 11:00:00,23.5,0.9128341772330428,0.4083304603813849,1.4,67.2,4150.0,67.0
2020-06-03 12:00:00,25.0,0.99780146829205,-0.0662739004000003,1.6,64.5,3880.0,63.0
2020-06-03 13:00:00,25.8,0.8686315144381913,-0.4954586684324073,1.4,63.0,5470.0,63.0
2020-06-03 14:00:00,26.0,0.9892723329629884,-0.1460830285624112,4.3,59.9,9170.0,70.0
2020-06-03 15:00:00,27.1,0.9876883405951375,-0.1564344650402308,3.3,51.6,8840.0,81.0
2020-06-03 16:00:00,26.3,0.8131007610470276,-0.5821229701572896,3.9,57.3,13860.0,66.0
2020-06-03 17:00:00,24.7,0.9663760793213296,-0.2571327931546958,5.8,63.2,10350.0,48.0
2020-06-03 18:00:00,23.1,0.9238795325112866,-0.3826834323650898,3.6,69.1,14100.0,35.0
2020-06-03 19:00:00,19.6,0.8845809752150837,-0.4663866403398913,3.6,89.3,6830.0,34.0
2020-06-03 20:00:00,19.6,0.9191353392552344,-0.3939419095909509,3.0,91.2,2250.0,21.0
2020-06-03 21:00:00,19.9,0.9999253696604522,-0.0122170008352469,1.6,91.0,2670.0,29.0
2020-06-03 22:00:00,19.5,0.99556196460308,0.0941083133185139,1.9,90.2,2490.0,45.0
2020-06-03 23:00:00,19.8,0.9677091704819712,-0.252069358243114,1.8,85.9,2800.0,46.0
2020-06-04 00:00:00,19.9,-0.987136265072988,0.1598811876918347,0.6,89.8,2620.0,39.0
2020-06-04 01:00:00,20.0,-0.6743023875837234,0.7384553406258838,0.9,91.0,2280.0,42.0
2020-06-04 02:00:00,20.7,0.8796485728666164,0.4756242090702752,1.9,90.5,2030.0,44.0
2020-06-04 03:00:00,20.4,0.9515944038794382,0.3073566177998072,1.5,93.3,1620.0,34.0
2020-06-04 04:00:00,19.9,0.995055569961226,-0.0993197497436388,3.5,96.2,3400.0,31.0
2020-06-04 05:00:00,19.9,0.9916711623830904,-0.1287955965775624,2.5,95.5,4270.0,30.0
2020-06-04 06:00:00,19.2,0.9762960071199336,0.2164396139381029,2.1,98.2,2840.0,38.0
2020-06-04 07:00:00,19.6,0.9284858268809134,0.371367835550235,1.9,96.0,4060.0,36.0
2020-06-04 08:00:00,19.6,0.9291325715340562,0.3697467572738291,3.1,97.0,1990.0,42.0
2020-06-04 09:00:00,21.4,0.3123349185122324,0.9499720515246528,1.6,89.5,6570.0,54.0
2020-06-04 10:00:00,22.6,0.9859960370705048,0.1667687467161026,2.7,77.1,8570.0,66.0
2020-06-04 11:00:00,22.6,0.997440782930944,0.0714974443326863,2.9,79.1,6740.0,71.0
2020-06-04 12:00:00,23.6,0.6520984038303921,0.7581343361976525,2.3,71.9,7740.0,67.0
2020-06-04 13:00:00,23.7,0.9999984769132876,0.0017453283658987,4.8,70.8,7840.0,49.0
2020-06-04 14:00:00,23.6,0.992546151641322,-0.1218693434051474,4.0,74.7,9510.0,41.0
2020-06-04 15:00:00,22.8,0.9460853588275454,-0.3239174181981491,4.5,75.7,12700.0,32.0
2020-06-04 16:00:00,22.9,0.9755345439458568,-0.2198462043528373,3.4,75.7,13300.0,17.0
2020-06-04 17:00:00,21.2,0.8651514205697042,-0.5015107371594576,3.5,81.4,10850.0,27.0
2020-06-04 18:00:00,20.4,0.8348478632634069,-0.5504807400849951,3.0,87.8,10220.0,27.0
2020-06-04 19:00:00,19.5,0.9316912275855488,-0.3632512304729786,2.7,93.8,9530.0,37.0
2020-06-04 20:00:00,19.2,0.9092361090470684,-0.4162807922604015,1.9,97.3,2230.0,23.0
2020-06-04 21:00:00,18.7,0.9092361090470684,-0.4162807922604015,2.3,98.6,1640.0,21.0
2020-06-04 22:00:00,18.6,0.784776370533083,-0.6197790317951402,1.3,98.9,1900.0,15.0
2020-06-04 23:00:00,18.5,0.9999939076577904,-0.0034906514152235,1.0,99.1,2120.0,20.0
2020-06-05 00:00:00,18.5,0.9622179935292856,-0.2722802470405746,1.1,99.2,3620.0,28.0
2020-06-05 01:00:00,18.4,0.8007313709487335,-0.599023598515586,0.8,99.0,2630.0,27.0
2020-06-05 02:00:00,18.1,0.968147640378108,0.2503800040544414,0.6,98.9,2350.0,28.0
2020-06-05 03:00:00,18.1,0.8377187166204386,-0.5461019610144292,1.2,98.8,2890.0,26.0
2020-06-05 04:00:00,17.9,0.0975828997591498,-0.995227399981831,0.6,98.8,2580.0,27.0
2020-06-05 05:00:00,17.8,0.2368381460656185,-0.9715491199976464,1.0,98.9,2470.0,48.0
2020-06-05 06:00:00,18.0,-0.1409012319375829,-0.9900236577165574,0.4,98.3,3150.0,57.0
2020-06-05 07:00:00,18.2,0.1218693434051474,-0.992546151641322,0.5,96.7,2950.0,64.0
2020-06-05 08:00:00,18.9,-0.4415058527917453,-0.8972583696743281,0.7,91.2,3850.0,66.0
2020-06-05 09:00:00,19.9,-0.328866646738583,0.9443763702374812,0.9,84.1,4760.0,73.0
2020-06-05 10:00:00,21.0,-0.9238795325112866,0.3826834323650899,1.0,78.3,5480.0,74.0
2020-06-05 11:00:00,22.9,0.1357155724343046,0.9907478404714436,0.9,71.4,6020.0,73.0
2020-06-05 12:00:00,24.3,0.8995577789551802,0.4368017883677023,1.4,62.0,7160.0,77.0
2020-06-05 13:00:00,25.4,-0.6908824110768582,-0.7229671459095685,1.6,57.1,7340.0,45.89467182241235
2020-06-05 14:00:00,25.9,0.9719610005785464,-0.2351421131025904,4.3,57.6,5340.0,91.0
2020-06-05 15:00:00,26.2,0.9862856015372312,-0.1650476058606776,3.4,57.6,6270.0,91.0
2020-06-05 16:00:00,26.4,0.9999619230641712,-0.0087265354983739,2.4,54.6,5680.0,87.0
2020-06-05 17:00:00,24.7,0.9378889346118976,-0.3469356515732561,4.2,58.9,5790.0,85.0
2020-06-05 18:00:00,24.6,0.8424523970071474,-0.5387707850068633,2.1,59.8,6880.0,84.0
2020-06-05 19:00:00,22.7,0.9963452961909064,0.085416923137367,2.5,64.7,8140.0,69.0
2020-06-05 20:00:00,21.2,0.980614658546613,-0.1959461442425179,1.3,73.4,4970.0,63.0
2020-06-05 21:00:00,20.5,0.953716950748227,-0.3007057995042731,1.9,71.3,8220.0,57.0
2020-06-05 22:00:00,19.7,0.99888987496197,-0.0471064507096424,1.8,71.1,6440.0,50.0
2020-06-05 23:00:00,17.3,-1.8369701987210294e-16,-1.0,0.0,89.7,4110.0,54.0
2020-06-06 00:00:00,16.9,-0.4305110968082951,-0.9025852843498604,0.2,94.2,3420.0,43.0
2020-06-06 01:00:00,17.6,-1.8369701987210294e-16,-1.0,0.0,96.3,3270.0,39.0
2020-06-06 02:00:00,16.9,0.9607791541575944,0.2773146533023777,1.2,97.4,2720.0,35.0
2020-06-06 03:00:00,15.9,-0.6387678175155974,-0.7693995550468954,0.4,97.7,1130.0,40.0
2020-06-06 04:00:00,16.0,-0.0714974443326861,-0.997440782930944,0.7,98.6,2030.0,49.0
2020-06-06 05:00:00,16.0,0.8829475928589268,0.4694715627858907,0.4,98.9,2980.0,52.0
2020-06-06 06:00:00,16.2,-0.5721458734455166,-0.8201518758737719,0.4,98.9,2250.0,53.0
2020-06-06 07:00:00,18.6,-0.7671651518152994,0.641449631569158,0.8,96.9,3100.0,67.0
2020-06-06 08:00:00,21.2,-0.9631625667976584,0.2689198206152658,0.5,80.4,4070.0,74.0
2020-06-06 09:00:00,23.8,-0.9723699203976768,0.2334453638559055,1.6,70.4,4960.0,68.0
2020-06-06 10:00:00,27.1,-0.3090169943749474,0.9510565162951538,1.1,53.3,9470.0,72.0
2020-06-06 11:00:00,27.0,-0.0680152906652483,0.9976842788356052,2.5,53.0,10580.0,81.0
2020-06-06 12:00:00,28.0,-0.490903753615141,-0.8712138111201891,1.4,48.5,9640.0,79.0
2020-06-06 13:00:00,29.7,-0.544639035015027,0.838670567945424,1.4,43.7,9560.0,102.0
2020-06-06 14:00:00,29.8,0.9048270524660196,-0.4257792915650724,2.7,45.7,8180.0,100.0
2020-06-06 15:00:00,28.4,0.9923319378854886,-0.1236014767404931,3.8,49.5,7120.0,95.0
2020-06-06 16:00:00,27.7,0.9626917464264788,-0.2706004459758635,3.6,54.3,7010.0,99.0
2020-06-06 17:00:00,27.5,0.9762960071199336,-0.2164396139381029,2.9,51.5,6880.0,99.0
2020-06-06 18:00:00,26.8,0.915662593339561,-0.40194777665596,2.6,53.2,7270.0,95.0
2020-06-06 19:00:00,25.3,0.9999451693655124,0.0104717841162461,2.3,57.4,6280.0,86.0
2020-06-06 20:00:00,22.9,0.8571673007021122,0.5150380749100542,2.1,66.0,5460.0,72.0
2020-06-06 21:00:00,21.2,0.9999984769132876,-0.0017453283658987,1.5,71.8,7136.109710193734,95.0
2020-06-06 22:00:00,20.0,0.9727758782093968,-0.2317479034941569,2.8,79.4,6324.182528477233,67.0
2020-06-06 23:00:00,19.4,0.9992629164106214,-0.0383878090875197,2.1,82.9,6383.129902978176,37.0
2020-06-07 00:00:00,18.8,0.6934018282758131,0.7205511116803304,1.1,81.0,7649.272529658633,41.0
2020-06-07 01:00:00,18.7,0.784776370533083,0.6197790317951402,0.3,83.3,6934.917931050453,36.0
2020-06-07 02:00:00,18.4,0.9980267284282716,-0.0627905195293137,0.9,89.8,9054.866490778795,31.0
2020-06-07 03:00:00,18.8,0.5948227867513413,0.8038568606172174,0.7,85.2,10948.418985870125,32.0
2020-06-07 04:00:00,17.7,-0.0366437087065561,0.9993283937786565,0.3,87.5,11071.961588040514,34.0
2020-06-07 05:00:00,17.4,0.7615383075367368,0.6481199010631309,0.9,91.1,8140.324873520889,41.0
2020-06-07 06:00:00,17.7,0.9829353491495542,-0.1839513506127205,1.0,92.0,5187.280895635873,64.0
2020-06-07 07:00:00,18.4,0.2638730499653732,0.9645574184577982,1.3,88.2,5286.354802575455,78.0
2020-06-07 08:00:00,19.6,0.8703556959398996,0.4924235601034671,1.0,82.4,5773.907862299187,49.0
2020-06-07 09:00:00,20.8,0.2266513074368549,0.9739759672790518,1.4,74.3,8333.695304996176,38.0
2020-06-07 10:00:00,22.5,0.0610485395348569,0.9981347984218668,2.4,66.5,12592.56234993134,49.0
2020-06-07 11:00:00,24.7,-0.0209424198833567,0.9997806834748456,3.7,57.8,15320.0,38.0
2020-06-07 12:00:00,26.5,0.2436150117860224,0.969872015284747,2.2,52.1,16380.0,37.0
2020-06-07 13:00:00,25.6,0.9598052919751868,-0.280666708920788,4.1,53.3,17330.0,43.0
2020-06-07 14:00:00,25.5,0.9626917464264788,-0.2706004459758635,3.9,58.7,16320.0,53.0
2020-06-07 15:00:00,25.6,0.7716245833877201,-0.6360782202777638,3.8,56.0,12360.0,73.0
2020-06-07 16:00:00,26.3,0.9316912275855488,-0.3632512304729786,4.5,55.5,11680.0,67.0
2020-06-07 17:00:00,23.5,0.970716481578191,-0.2402280424772633,4.6,66.8,9980.0,60.0
2020-06-07 18:00:00,22.9,0.9420574527872966,-0.3354515697502554,4.3,67.8,10040.0,45.0
2020-06-07 19:00:00,21.5,0.9980267284282716,0.0627905195293137,2.5,73.7,9510.0,46.0
2020-06-07 20:00:00,20.1,0.9960410654107694,-0.0888942968664419,2.2,80.3,7970.0,37.0
2020-06-07 21:00:00,18.9,0.9751493543055632,0.2215484976194675,2.6,90.3,6760.0,32.0
2020-06-07 22:00:00,18.2,0.9982398279237652,-0.0593063735759612,1.0,94.8,4040.0,34.0
2020-06-07 23:00:00,18.1,0.5562956155003049,-0.8309844692743282,0.9,96.4,2980.0,39.0
2020-06-08 00:00:00,18.5,0.866896748935603,-0.4984877397538299,1.8,96.0,3780.0,33.0
2020-06-08 01:00:00,18.7,0.8779829754279802,-0.4786918579406071,2.5,96.7,3240.0,44.0
2020-06-08 02:00:00,18.7,-0.4067366430758001,-0.9135454576426008,0.8,97.3,3320.0,48.0
2020-06-08 03:00:00,19.1,-0.9323238012155122,-0.3616245700820923,0.7,96.7,3190.0,41.0
2020-06-08 04:00:00,19.5,-0.6211477802783102,0.78369345732584,0.3,94.6,3960.0,46.0
2020-06-08 05:00:00,19.7,0.5792811723426784,-0.8151277957285545,0.6,93.0,4060.0,43.0
2020-06-08 06:00:00,20.0,0.0610485395348569,0.9981347984218668,0.4,90.9,5100.0,42.0
2020-06-08 07:00:00,20.6,-0.4131044298245419,0.910683660806177,1.3,86.6,5940.0,48.0
2020-06-08 08:00:00,21.6,-0.9822872507286886,-0.1873813145857248,1.4,80.7,7470.0,41.0
2020-06-08 09:00:00,23.6,-0.957822494845315,-0.287360519849712,0.8,72.5,10060.0,48.0
2020-06-08 10:00:00,25.6,-0.9711342799096362,0.2385334575785811,1.1,63.7,12060.0,51.0
2020-06-08 11:00:00,26.5,-0.8396198645344132,-0.5431744499506707,0.4,52.4,17470.0,61.0
2020-06-08 12:00:00,28.7,0.9897762309077888,0.1426289337055114,0.4,46.6,21330.0,62.0
2020-06-08 13:00:00,29.0,-0.9822872507286886,-0.1873813145857248,2.0,46.2,14300.0,80.0
2020-06-08 14:00:00,30.3,0.998629534754574,0.0523359562429438,1.0,44.1,12100.0,74.0
2020-06-08 15:00:00,30.5,0.9297764858882512,-0.3681245526846783,3.9,38.7,19920.0,74.0
2020-06-08 16:00:00,29.4,0.9762960071199336,-0.2164396139381029,5.2,36.2,22530.0,70.0
2020-06-08 17:00:00,28.4,0.8804773535091618,-0.4740882090471164,3.4,40.9,20780.0,63.0
2020-06-08 18:00:00,26.8,0.9003187714021933,-0.4352310993723277,3.1,51.6,18360.0,49.0
2020-06-08 19:00:00,24.9,0.917060074385124,-0.3987490689252462,2.0,53.3,21850.0,47.0
2020-06-08 20:00:00,23.0,-0.1976573403791255,-0.980271174621722,0.9,56.1,18700.0,53.0
2020-06-08 21:00:00,21.0,0.4493189986158965,-0.8933713883278375,1.4,64.1,19140.0,57.0
2020-06-08 22:00:00,20.3,-0.6211477802783105,-0.7836934573258398,0.5,76.1,15290.0,65.0
2020-06-08 23:00:00,19.6,0.6238795967093861,0.781520472418819,0.4,77.1,16370.0,56.0
2020-06-09 00:00:00,18.7,0.2164396139381029,-0.9762960071199336,0.2,86.6,10120.0,62.0
2020-06-09 01:00:00,17.9,0.9232102171129808,-0.3842953226598041,1.0,92.3,10370.0,46.0
2020-06-09 02:00:00,17.5,-1.8369701987210294e-16,-1.0,0.0,93.5,7990.0,48.0
2020-06-09 03:00:00,17.5,-0.8535507972753273,0.5210096318405765,0.2,93.6,9460.0,57.0
2020-06-09 04:00:00,17.4,-0.7975839288252287,0.6032079877452822,0.4,95.1,8800.0,56.0
2020-06-09 05:00:00,16.5,0.2973748740777861,-0.9547607995027976,0.7,97.3,5520.0,57.0
